timestamp,strategy_name,eth_price_usdc,borrowed_weth,target_weth_debt,hedge_error,turnover,gas_cost,slippage_cost,health_factor,regime,mc_scenario,mc_path_id,mc_seed
2025-05-04 20:00:00+00:00,fractal_dynamic_aave_hedged_lp,2500.157481735377,4.630297958208489,4.630297958208489,0.0,961.5149890387833,15.0,0.9615149890387833,3.499524447725676,strong_downtrend,strong_downtrend,0,300042
2025-05-05 09:00:00+00:00,fractal_dynamic_aave_hedged_lp,2338.0864534940056,5.069146376663433,5.069146376663433,0.0,1026.0655423267726,15.0,1.0260655423267726,3.4183309456880586,strong_downtrend,strong_downtrend,0,300042
2025-05-07 10:00:00+00:00,fractal_dynamic_aave_hedged_lp,2250.0150215221042,5.5951026002397475,5.5951026002397475,0.0,1183.4094037097464,15.0,1.1834094037097465,3.218897366492939,strong_downtrend,strong_downtrend,0,300042
2025-05-08 14:00:00+00:00,fractal_dynamic_aave_hedged_lp,2140.4871470112903,6.239628978548122,6.239628978548122,0.0,1379.6004286788127,15.0,1.3796004286788128,3.034458951110537,strong_downtrend,strong_downtrend,0,300042
2025-05-09 18:00:00+00:00,fractal_dynamic_aave_hedged_lp,1985.950408078652,6.816868928711623,6.816868928711623,0.0,1146.3699145865044,15.0,1.1463699145865045,2.9939970655833226,strong_downtrend,strong_downtrend,0,300042
2025-05-11 22:00:00+00:00,fractal_dynamic_aave_hedged_lp,1891.8874120811963,6.25856122149768,6.25856122149768,0.0,1056.255323345972,15.0,1.0562553233459722,3.4239829695272452,strong_downtrend,strong_downtrend,0,300042
2025-05-12 05:00:00+00:00,fractal_dynamic_aave_hedged_lp,1890.5777389179534,5.735347674841819,5.735347674841819,0.0,989.1758840078811,15.0,0.9891758840078811,3.7390400115364306,strong_downtrend,strong_downtrend,0,300042
2025-05-14 11:00:00+00:00,fractal_dynamic_aave_hedged_lp,1943.4979960242567,6.276951669831671,6.276951669831671,0.0,1052.60627890151,15.0,1.05260627890151,3.324159956196925,strong_downtrend,strong_downtrend,0,300042
2025-05-16 11:00:00+00:00,fractal_dynamic_aave_hedged_lp,1879.6749762270076,6.84237943262557,6.84237943262557,0.0,1062.8204165877119,15.0,1.062820416587712,3.1536545597894627,strong_downtrend,strong_downtrend,0,300042
2025-05-17 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,1907.4635550201774,7.5438825432582375,7.5438825432582375,0.0,1338.0916172651002,15.0,1.3380916172651003,2.818907039209361,strong_downtrend,strong_downtrend,0,300042
2025-05-19 17:00:00+00:00,fractal_dynamic_aave_hedged_lp,1769.7504439051168,8.286575462020789,8.286575462020789,0.0,1314.381122665212,15.0,1.314381122665212,2.766699086596202,strong_downtrend,strong_downtrend,0,300042
2025-05-20 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,1762.592978458566,9.155594313007107,9.155594313007107,0.0,1531.7265248966157,15.0,1.5317265248966159,2.514509205611284,strong_downtrend,strong_downtrend,0,300042
2025-05-24 10:00:00+00:00,fractal_dynamic_aave_hedged_lp,1551.3979650848269,8.45874430728587,8.45874430728587,0.0,1081.091680845276,15.0,1.081091680845276,3.0933567824666746,strong_downtrend,strong_downtrend,0,300042
2025-05-24 21:00:00+00:00,fractal_dynamic_aave_hedged_lp,1575.1723453962077,7.701350721389791,7.701350721389791,0.0,1193.0254310839719,15.0,1.1930254310839719,3.346451988849872,strong_downtrend,strong_downtrend,0,300042
2025-05-25 21:00:00+00:00,fractal_dynamic_aave_hedged_lp,1628.0727831228678,8.557162287106703,8.557162287106703,0.0,1393.3235176254714,15.0,1.3933235176254712,2.914208451570902,strong_downtrend,strong_downtrend,0,300042
2025-05-27 13:00:00+00:00,fractal_dynamic_aave_hedged_lp,1562.0428085031965,9.384152643361135,9.384152643361135,0.0,1291.7943386887328,15.0,1.2917943386887327,2.770196448603455,strong_downtrend,strong_downtrend,0,300042
2025-05-28 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,1600.4849203129504,8.592414440858118,8.592414440858118,0.0,1267.1650539417606,15.0,1.2671650539417605,2.9529488827820427,strong_downtrend,strong_downtrend,0,300042
2025-05-30 22:00:00+00:00,fractal_dynamic_aave_hedged_lp,1621.1460716058882,9.468052923785049,9.468052923785049,0.0,1419.5378867439335,15.0,1.4195378867439337,2.6464660561412092,strong_downtrend,strong_downtrend,0,300042
2025-06-01 10:00:00+00:00,fractal_dynamic_aave_hedged_lp,1683.6322918601008,10.316530702966901,10.316530702966901,0.0,1428.5245879563106,15.0,1.4285245879563107,2.3390265963287407,strong_downtrend,strong_downtrend,0,300042
2025-06-03 10:00:00+00:00,fractal_dynamic_aave_hedged_lp,1748.793690332456,9.470519314511664,9.470519314511664,0.0,1479.4993780799184,15.0,1.4794993780799184,2.453538903355591,strong_downtrend,strong_downtrend,0,300042
2025-06-04 06:00:00+00:00,fractal_dynamic_aave_hedged_lp,1833.3760054639124,8.699064532307828,8.699064532307828,0.0,1414.3666869929018,15.0,1.414366686992902,2.5481113789775205,strong_downtrend,strong_downtrend,0,300042
2025-06-05 04:00:00+00:00,fractal_dynamic_aave_hedged_lp,1800.264248575936,9.507678717438111,9.507678717438111,0.0,1455.7192083814118,15.0,1.4557192083814117,2.3745025994848823,strong_downtrend,strong_downtrend,0,300042
2025-06-05 13:00:00+00:00,fractal_dynamic_aave_hedged_lp,1813.9772995769179,10.447672987172004,10.447672987172004,0.0,1705.1282670296634,15.0,1.7051282670296635,2.1446119299384856,strong_downtrend,strong_downtrend,0,300042
2025-06-06 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,1797.0804289956009,11.393134210758449,11.393134210758449,0.0,1699.0698612814347,15.0,1.6990698612814348,1.9852425592514562,strong_downtrend,strong_downtrend,0,300042
2025-06-07 09:00:00+00:00,fractal_dynamic_aave_hedged_lp,1715.4110256331119,12.620197594623006,12.620197594623006,0.0,2104.918057831937,15.0,2.104918057831937,1.8777924396207275,strong_downtrend,strong_downtrend,0,300042
2025-06-08 09:00:00+00:00,fractal_dynamic_aave_hedged_lp,1780.149690012804,11.66117293155908,11.66117293155908,0.0,1707.207456667883,15.0,1.7072074566678828,1.9585190419124159,strong_downtrend,strong_downtrend,0,300042
2025-06-08 14:00:00+00:00,fractal_dynamic_aave_hedged_lp,1785.6881833560208,12.834323822062771,12.834323822062771,0.0,2094.8816824660353,15.0,2.0948816824660352,1.7740147866350284,strong_downtrend,strong_downtrend,0,300042
2025-06-09 22:00:00+00:00,fractal_dynamic_aave_hedged_lp,1779.870938880831,14.060694010377762,14.060694010377762,0.0,2182.7806584916652,15.0,2.1827806584916654,1.6248006189950424,strong_downtrend,strong_downtrend,0,300042
2025-06-10 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,1672.6187549282745,12.984282781030256,12.984282781030256,0.0,1800.4256102220397,15.0,1.8004256102220395,1.8724657477572602,strong_downtrend,strong_downtrend,0,300042
2025-06-11 22:00:00+00:00,fractal_dynamic_aave_hedged_lp,1627.172477239788,14.16480733310224,14.16480733310224,0.0,1920.9170598373623,15.0,1.9209170598373624,1.7645758129980307,strong_downtrend,strong_downtrend,0,300042
2025-06-12 04:00:00+00:00,fractal_dynamic_aave_hedged_lp,1654.63930023698,13.026653013424923,13.026653013424923,0.0,1883.2348670725728,15.0,1.883234867072573,1.8869463740422363,strong_downtrend,strong_downtrend,0,300042
2025-06-14 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,1670.5832609072834,11.969251168852644,11.969251168852644,0.0,1766.4778215949348,15.0,1.7664778215949348,2.034454641320517,strong_downtrend,strong_downtrend,0,300042
2025-06-18 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,1477.0423952341441,13.263635258861184,13.263635258861184,0.0,1911.8601766591821,15.0,1.9118601766591823,2.0773327257028114,strong_downtrend,strong_downtrend,0,300042
2025-06-18 21:00:00+00:00,fractal_dynamic_aave_hedged_lp,1477.4311176933024,14.582659562092385,14.582659562092385,0.0,1948.7675505875025,15.0,1.9487675505875024,1.889083173969499,strong_downtrend,strong_downtrend,0,300042
