timestamp,strategy_name,nav,eth_price_usdc,lp_value,lp_fees,borrowed_weth,aave_debt_value,turnover,rebalance_event,gas_cost,slippage_cost,health_factor,idle_ratio,regime,drawdown
2025-01-02 01:00:00+00:00,fractal_plain_uniswap_v2_lp,100210.2146380113,3377.6,100210.2146380113,0.8478972049417877,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.000555693957385972
2025-01-02 02:00:00+00:00,fractal_plain_uniswap_v2_lp,100159.0808846961,3391.79,100159.0808846961,0.47261422774157325,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0010656752879526499
2025-01-02 03:00:00+00:00,fractal_plain_uniswap_v2_lp,100241.87712701209,3382.82,100241.87712701209,0.31875750991187246,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0002399088404566596
2025-01-02 04:00:00+00:00,fractal_plain_uniswap_v2_lp,100567.49886655246,3411.54,100567.49886655246,1.2178836439027414,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 05:00:00+00:00,fractal_plain_uniswap_v2_lp,100623.49095953342,3406.15,100623.49095953342,0.5095223906041682,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 06:00:00+00:00,fractal_plain_uniswap_v2_lp,100541.8492054463,3405.43,100541.8492054463,0.9786076701373432,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0008113587921527721
2025-01-02 07:00:00+00:00,fractal_plain_uniswap_v2_lp,100719.6430150456,3415.53,100719.6430150456,0.49382336080624256,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 08:00:00+00:00,fractal_plain_uniswap_v2_lp,100837.45058597122,3432.81,100837.45058597122,1.6691314133443491,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 09:00:00+00:00,fractal_plain_uniswap_v2_lp,101253.49000452975,3464.04,101253.49000452975,1.2857288459499436,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 10:00:00+00:00,fractal_plain_uniswap_v2_lp,101392.48649824539,3464.41,101392.48649824539,0.6653285640906006,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 11:00:00+00:00,fractal_plain_uniswap_v2_lp,101381.06867767202,3467.28,101381.06867767202,0.6040692042261426,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0001126101249481204
2025-01-02 12:00:00+00:00,fractal_plain_uniswap_v2_lp,101518.48916442874,3476.72,101518.48916442874,0.4984739684237809,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 13:00:00+00:00,fractal_plain_uniswap_v2_lp,101391.49168309878,3462.5,101391.49168309878,1.1837602160649752,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.001250978835237282
2025-01-02 14:00:00+00:00,fractal_plain_uniswap_v2_lp,101674.72100695965,3492.4,101674.72100695965,2.736501047561365,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-02 15:00:00+00:00,fractal_plain_uniswap_v2_lp,101255.72712140276,3460.18,101255.72712140276,1.711548282175702,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004120924861236719
2025-01-02 16:00:00+00:00,fractal_plain_uniswap_v2_lp,101574.02310261222,3466.92,101574.02310261222,1.9133799372754403,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0009903927284004022
2025-01-02 17:00:00+00:00,fractal_plain_uniswap_v2_lp,101021.97297795994,3447.37,101021.97297795994,2.4902362220537455,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.006419963807474116
2025-01-02 18:00:00+00:00,fractal_plain_uniswap_v2_lp,101203.54618047862,3461.98,101203.54618047862,0.8388945611421903,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.00463413935946555
2025-01-02 19:00:00+00:00,fractal_plain_uniswap_v2_lp,101390.76482632152,3459.99,101390.76482632152,0.9833351298240487,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0027927903595494907
2025-01-02 20:00:00+00:00,fractal_plain_uniswap_v2_lp,101314.32316862182,3449.81,101314.32316862182,1.665041732909664,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0035446159553578216
2025-01-02 21:00:00+00:00,fractal_plain_uniswap_v2_lp,101209.09666150191,3450.96,101209.09666150191,0.6721809492755568,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004579548788984256
2025-01-02 22:00:00+00:00,fractal_plain_uniswap_v2_lp,100985.5566628664,3437.32,100985.5566628664,0.947905774293929,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.006778128695785424
2025-01-02 23:00:00+00:00,fractal_plain_uniswap_v2_lp,101176.8138970679,3452.38,101176.8138970679,0.700399529199693,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004897059022740402
2025-01-03 00:00:00+00:00,fractal_plain_uniswap_v2_lp,101241.11720784074,3446.09,101241.11720784074,0.783466286809329,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004264617545291616
2025-01-03 01:00:00+00:00,fractal_plain_uniswap_v2_lp,101340.68318750692,3460.9,101340.68318750692,1.0677091285696179,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0032853576203062396
2025-01-03 02:00:00+00:00,fractal_plain_uniswap_v2_lp,101390.58729168618,3454.87,101390.58729168618,0.3838374980256063,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002794536463532671
2025-01-03 03:00:00+00:00,fractal_plain_uniswap_v2_lp,101379.24384945496,3466.62,101379.24384945496,0.6548021287088375,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.00290610246655576
2025-01-03 04:00:00+00:00,fractal_plain_uniswap_v2_lp,101313.78628971221,3455.18,101313.78628971221,0.3933483765147372,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0035498963131920247
2025-01-03 05:00:00+00:00,fractal_plain_uniswap_v2_lp,101190.10011050166,3453.04,101190.10011050166,0.4036890733122931,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004766385308545007
2025-01-03 06:00:00+00:00,fractal_plain_uniswap_v2_lp,101034.67907982618,3439.63,101034.67907982618,0.4274275488285042,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.00629499565668501
2025-01-03 07:00:00+00:00,fractal_plain_uniswap_v2_lp,101073.07496317923,3430.22,101073.07496317923,0.6109710050060713,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.005917361147607547
2025-01-03 08:00:00+00:00,fractal_plain_uniswap_v2_lp,100801.93382927131,3427.11,100801.93382927131,0.462807757269438,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.008584111852429799
2025-01-03 09:00:00+00:00,fractal_plain_uniswap_v2_lp,101088.87953053952,3440.9,101088.87953053952,0.3845414077715077,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.005761918701306601
2025-01-03 10:00:00+00:00,fractal_plain_uniswap_v2_lp,101204.3908614886,3443.63,101204.3908614886,0.39024240345458594,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.00462583167982189
2025-01-03 11:00:00+00:00,fractal_plain_uniswap_v2_lp,101244.36980473516,3463.31,101244.36980473516,0.4427001307048499,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004232627323314975
2025-01-03 12:00:00+00:00,fractal_plain_uniswap_v2_lp,101418.33806082142,3461.6,101418.33806082142,0.6847765766808109,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0025215997014702562
2025-01-03 13:00:00+00:00,fractal_plain_uniswap_v2_lp,101732.42337989995,3479.4,101732.42337989995,0.7778602175750393,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-03 14:00:00+00:00,fractal_plain_uniswap_v2_lp,102268.67740288393,3524.66,102268.67740288393,1.1337109093921711,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-03 15:00:00+00:00,fractal_plain_uniswap_v2_lp,102844.36029881789,3562.0,102844.36029881789,2.268228711881889,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-03 16:00:00+00:00,fractal_plain_uniswap_v2_lp,103225.40883741569,3581.45,103225.40883741569,2.7837966220227273,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-03 17:00:00+00:00,fractal_plain_uniswap_v2_lp,103082.41888985265,3573.18,103082.41888985265,2.1589617201229316,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0013852204527303735
2025-01-03 18:00:00+00:00,fractal_plain_uniswap_v2_lp,103475.88322387122,3603.22,103475.88322387122,0.9446313876906061,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-03 19:00:00+00:00,fractal_plain_uniswap_v2_lp,103585.03934832814,3620.95,103585.03934832814,0.7404651208403052,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-03 20:00:00+00:00,fractal_plain_uniswap_v2_lp,103516.59021269619,3599.82,103516.59021269619,1.5350704733429055,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0006608013672879665
2025-01-03 21:00:00+00:00,fractal_plain_uniswap_v2_lp,103424.89344056875,3612.79,103424.89344056875,0.5845772649778951,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0015460331797612081
2025-01-03 22:00:00+00:00,fractal_plain_uniswap_v2_lp,103588.42402363439,3614.95,103588.42402363439,0.7582126373648777,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,uptrend,0.0
2025-01-03 23:00:00+00:00,fractal_plain_uniswap_v2_lp,103490.8712709113,3607.73,103490.8712709113,0.5511035247590357,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0009417341140437463
2025-01-04 00:00:00+00:00,fractal_plain_uniswap_v2_lp,103449.76675032816,3601.61,103449.76675032816,0.6734835717259315,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0013385402337484642
2025-01-04 01:00:00+00:00,fractal_plain_uniswap_v2_lp,103373.66315794172,3595.22,103373.66315794172,1.1871147517330627,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002073212984142647
2025-01-04 02:00:00+00:00,fractal_plain_uniswap_v2_lp,103327.96653041591,3595.0,103327.96653041591,0.39510713121720187,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0025143494137824796
2025-01-04 03:00:00+00:00,fractal_plain_uniswap_v2_lp,103309.50140513197,3596.13,103309.50140513197,0.23284170624215506,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0026926041315077365
2025-01-04 04:00:00+00:00,fractal_plain_uniswap_v2_lp,103179.78435166898,3590.1,103179.78435166898,0.39480273693706636,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003944839163420255
2025-01-04 05:00:00+00:00,fractal_plain_uniswap_v2_lp,103193.02518950363,3595.45,103193.02518950363,0.3030332812789709,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003817017565983516
2025-01-04 06:00:00+00:00,fractal_plain_uniswap_v2_lp,103306.78618481892,3599.01,103306.78618481892,0.46285231370731594,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002718815750601733
2025-01-04 07:00:00+00:00,fractal_plain_uniswap_v2_lp,103415.64739584096,3593.21,103415.64739584096,0.47000183151943986,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0016679144356324116
2025-01-04 08:00:00+00:00,fractal_plain_uniswap_v2_lp,103280.94566827103,3584.0,103280.94566827103,0.41420826099906094,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002968269459270978
2025-01-04 09:00:00+00:00,fractal_plain_uniswap_v2_lp,103304.21183365253,3588.46,103304.21183365253,0.2674018806692544,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002743667476947209
2025-01-04 10:00:00+00:00,fractal_plain_uniswap_v2_lp,103219.55567295213,3586.91,103219.55567295213,0.49643204775904337,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003560903200902965
2025-01-04 11:00:00+00:00,fractal_plain_uniswap_v2_lp,103255.80175895667,3601.29,103255.80175895667,0.5279268570982083,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0032109984084884857
2025-01-04 12:00:00+00:00,fractal_plain_uniswap_v2_lp,103876.6096900865,3634.44,103876.6096900865,1.4798201973044485,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-04 13:00:00+00:00,fractal_plain_uniswap_v2_lp,104016.05750495121,3643.69,104016.05750495121,1.375139527871383,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-04 14:00:00+00:00,fractal_plain_uniswap_v2_lp,103859.46154486194,3636.45,103859.46154486194,0.5654455372405778,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0015054979379680589
2025-01-04 15:00:00+00:00,fractal_plain_uniswap_v2_lp,103392.84966758544,3607.8,103392.84966758544,1.5222720373996736,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0059914579759582365
2025-01-04 16:00:00+00:00,fractal_plain_uniswap_v2_lp,103590.10652546672,3621.34,103590.10652546672,0.7366699366788652,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.00409505022303136
2025-01-04 17:00:00+00:00,fractal_plain_uniswap_v2_lp,103727.53917455822,3633.24,103727.53917455822,0.6120866292126834,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0027737864452251904
2025-01-04 18:00:00+00:00,fractal_plain_uniswap_v2_lp,103824.6314009009,3626.42,103824.6314009009,0.6615115690566284,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.001840351467283896
2025-01-04 19:00:00+00:00,fractal_plain_uniswap_v2_lp,103757.69058394589,3630.67,103757.69058394589,0.6532236581485478,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0024839138033376784
2025-01-04 20:00:00+00:00,fractal_plain_uniswap_v2_lp,104235.24579696156,3660.2,104235.24579696156,0.818540465361238,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-04 21:00:00+00:00,fractal_plain_uniswap_v2_lp,104287.28442792475,3657.73,104287.28442792475,0.5354956375805386,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-04 22:00:00+00:00,fractal_plain_uniswap_v2_lp,104235.7952227218,3659.8,104235.7952227218,0.8218103334155273,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0004937246710889909
2025-01-04 23:00:00+00:00,fractal_plain_uniswap_v2_lp,104206.04846987875,3656.14,104206.04846987875,1.0060552526402091,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0007789632119737933
2025-01-05 00:00:00+00:00,fractal_plain_uniswap_v2_lp,104251.40529878267,3649.44,104251.40529878267,1.1649762048763108,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.00034404126388842826
2025-01-05 01:00:00+00:00,fractal_plain_uniswap_v2_lp,103963.54663853571,3636.22,103963.54663853571,0.8477898352424802,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0031042882280896134
2025-01-05 02:00:00+00:00,fractal_plain_uniswap_v2_lp,104097.97921134833,3641.18,104097.97921134833,0.8878520392698306,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0018152281710552831
2025-01-05 03:00:00+00:00,fractal_plain_uniswap_v2_lp,103975.78015018086,3636.37,103975.78015018086,0.3619089174951,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002986982348353151
2025-01-05 04:00:00+00:00,fractal_plain_uniswap_v2_lp,104027.01147530368,3643.45,104027.01147530368,0.5401079945947771,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0024957304627195587
2025-01-05 05:00:00+00:00,fractal_plain_uniswap_v2_lp,103972.25437773099,3631.28,103972.25437773099,0.6086755453246866,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003020790616247049
2025-01-05 06:00:00+00:00,fractal_plain_uniswap_v2_lp,104060.2609328005,3638.14,104060.2609328005,0.7756599871833316,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.002176904848655292
2025-01-05 07:00:00+00:00,fractal_plain_uniswap_v2_lp,103920.07103945235,3630.92,103920.07103945235,3.1729567860482035,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003521171257711564
2025-01-05 08:00:00+00:00,fractal_plain_uniswap_v2_lp,103724.33313755969,3619.57,103724.33313755969,1.1897202929104225,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.005398081783921871
2025-01-05 09:00:00+00:00,fractal_plain_uniswap_v2_lp,103603.12048387095,3607.86,103603.12048387095,0.45884004112667753,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0065603774017783945
2025-01-05 10:00:00+00:00,fractal_plain_uniswap_v2_lp,103550.49138160727,3614.22,103550.49138160727,0.4326501142064956,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.007065032428058893
2025-01-05 11:00:00+00:00,fractal_plain_uniswap_v2_lp,103720.72982748183,3612.49,103720.72982748183,0.6907284342689053,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0054326335521228675
2025-01-05 12:00:00+00:00,fractal_plain_uniswap_v2_lp,103556.40050560985,3613.44,103556.40050560985,2.142054012160102,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0070083704482690745
2025-01-05 13:00:00+00:00,fractal_plain_uniswap_v2_lp,103678.99085564962,3613.77,103678.99085564962,1.72068785611296,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.005832864242385494
2025-01-05 14:00:00+00:00,fractal_plain_uniswap_v2_lp,103611.17546624504,3621.75,103611.17546624504,1.4651411462790804,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.006483139007680161
2025-01-05 15:00:00+00:00,fractal_plain_uniswap_v2_lp,103906.98469903134,3628.74,103906.98469903134,1.1695861437500668,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003646654824502993
2025-01-05 16:00:00+00:00,fractal_plain_uniswap_v2_lp,103742.97987893748,3627.05,103742.97987893748,1.1061989701754698,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.005219280106612212
2025-01-05 17:00:00+00:00,fractal_plain_uniswap_v2_lp,103838.98602545922,3627.35,103838.98602545922,1.061170181603572,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0042986870827512735
2025-01-05 18:00:00+00:00,fractal_plain_uniswap_v2_lp,103751.67105645966,3629.69,103751.67105645966,1.0069433325264043,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.005135941302942482
2025-01-05 19:00:00+00:00,fractal_plain_uniswap_v2_lp,103866.62370049773,3636.94,103866.62370049773,0.9197355155137359,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004033672271117061
2025-01-05 20:00:00+00:00,fractal_plain_uniswap_v2_lp,103996.0765858493,3635.28,103996.0765858493,0.9133755486258224,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0027923619228642504
2025-01-05 21:00:00+00:00,fractal_plain_uniswap_v2_lp,104104.50458733027,3645.05,104104.50458733027,1.2550114363280898,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0017526570146795262
2025-01-05 22:00:00+00:00,fractal_plain_uniswap_v2_lp,104111.3693572318,3644.93,104111.3693572318,1.0702303833410838,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0016868314450600996
2025-01-05 23:00:00+00:00,fractal_plain_uniswap_v2_lp,103811.48690399472,3635.48,103811.48690399472,1.3385171275246535,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004562373318473534
2025-01-06 00:00:00+00:00,fractal_plain_uniswap_v2_lp,103939.22892582389,3621.21,103939.22892582389,2.6645380462878308,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.003337468263845844
2025-01-06 01:00:00+00:00,fractal_plain_uniswap_v2_lp,103977.09225772377,3647.61,103977.09225772377,2.2790063846644983,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0029744006846335047
2025-01-06 02:00:00+00:00,fractal_plain_uniswap_v2_lp,104326.18957861808,3657.72,104326.18957861808,3.2068884150915693,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-06 03:00:00+00:00,fractal_plain_uniswap_v2_lp,104473.69125603432,3663.84,104473.69125603432,1.3121314883860862,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-06 04:00:00+00:00,fractal_plain_uniswap_v2_lp,104344.5170349657,3671.42,104344.5170349657,1.1810099108919303,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0012364282291131845
2025-01-06 05:00:00+00:00,fractal_plain_uniswap_v2_lp,104666.99141854333,3679.92,104666.99141854333,1.0938030258880076,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,0.0
2025-01-06 06:00:00+00:00,fractal_plain_uniswap_v2_lp,104511.5606602049,3665.76,104511.5606602049,1.3368194070279884,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.0014850026377170034
2025-01-06 07:00:00+00:00,fractal_plain_uniswap_v2_lp,104172.4729052483,3649.03,104172.4729052483,2.307760056750112,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.004724684512212085
2025-01-06 08:00:00+00:00,fractal_plain_uniswap_v2_lp,103939.71335740831,3639.56,103939.71335740831,0.8010907059249064,0.0,0.0,0.0,False,0.0,0.0,inf,0.0,sideways,-0.006948494948390893
