timestamp,strategy_name,eth_price_usdc,borrowed_weth,target_weth_debt,hedge_error,turnover,gas_cost,slippage_cost,health_factor,regime
2025-02-03 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,2487.5,6.553992159338787,6.553992159338787,0.0,2431.1789139353573,15.0,2.4311789139353572,2.4631537185679355,downtrend
2025-03-10 17:00:00+00:00,fractal_dynamic_aave_hedged_lp,1916.8,7.5860553837218525,7.5860553837218525,0.0,1978.2587884974605,15.0,1.9782587884974605,2.7733778496898824,downtrend
2025-04-07 06:00:00+00:00,fractal_dynamic_aave_hedged_lp,1429.59,8.87466457964686,8.87466457964686,0.0,1842.1828204024307,15.0,1.8421828204024306,3.189021715392569,downtrend
2025-05-08 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,1901.12,7.794249141448457,7.794249141448457,0.0,2053.9993978677467,15.0,2.053999397867747,2.740508613959099,sideways
2025-05-10 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,2461.41,6.863950582574436,6.863950582574436,0.0,2289.846175798105,15.0,2.2898461757981052,2.404287572639025,uptrend
2025-07-16 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,3287.11,6.031374092378687,6.031374092378687,0.0,2736.770506687347,15.0,2.7367705066873467,2.0651608731543845,uptrend
2025-08-09 20:00:00+00:00,fractal_dynamic_aave_hedged_lp,4291.5,5.307592075211645,5.307592075211645,0.0,3106.1105266723603,15.0,3.1061105266723605,1.8026998044460056,uptrend
2025-11-04 18:00:00+00:00,fractal_dynamic_aave_hedged_lp,3301.92,6.188479205442061,6.188479205442061,0.0,2908.618833050413,15.0,2.908618833050413,2.029985060148931,downtrend
