timestamp,strategy_name,eth_price_usdc,nav,lp_value,lp_eth_delta,borrowed_weth,aave_debt_value,lp_fees,cumulative_lp_fees,regime,drawdown
2025-01-01 16:00:00+00:00,plain_uniswap_v2_lp,3331.62,99761.1994505347,99752.3513583132,14.97054756519549,0.0,0.0,1.065572541249171,8.848092221491399,warmup,-0.002398359991956478
2025-01-01 17:00:00+00:00,plain_uniswap_v2_lp,3336.65,99721.50233109208,99711.85532747507,14.941911097579169,0.0,0.0,0.7989113955086096,9.647003617000008,warmup,-0.0027953270661063012
2025-01-01 18:00:00+00:00,plain_uniswap_v2_lp,3340.57,99691.93598378956,99681.73302332783,14.919868918078027,0.0,0.0,0.5559568447338803,10.202960461733888,warmup,-0.003090987470356521
2025-01-01 19:00:00+00:00,plain_uniswap_v2_lp,3349.5,99854.8546903214,99843.98175404234,14.904311353044086,0.0,0.0,0.6699758173288525,10.87293627906274,warmup,-0.0014618173148319702
2025-01-01 20:00:00+00:00,plain_uniswap_v2_lp,3353.42,100001.96458787777,99989.86728425854,14.908640624237128,0.0,0.0,1.2243673401677666,12.097303619230507,warmup,0.0
2025-01-01 21:00:00+00:00,plain_uniswap_v2_lp,3361.73,100082.19956195873,100068.55740060376,14.883491148992299,0.0,0.0,1.5448577357356952,13.642161354966202,warmup,0.0
2025-01-01 22:00:00+00:00,plain_uniswap_v2_lp,3354.77,100165.29901879419,100150.7535948071,14.926619946346113,0.0,0.0,0.9032626321245888,14.54542398709079,warmup,0.0
2025-01-01 23:00:00+00:00,plain_uniswap_v2_lp,3353.21,100019.01608645491,100003.31902578981,14.911580101721903,0.0,0.0,1.1516366780100529,15.697060665100844,warmup,-0.0014604152712790475
2025-01-02 00:00:00+00:00,plain_uniswap_v2_lp,3383.22,100432.88042119674,100415.9505840302,14.840292766067563,0.0,0.0,1.2327765014293648,16.92983716653021,sideways,0.0
2025-01-02 01:00:00+00:00,plain_uniswap_v2_lp,3377.6,100378.22837077868,100360.44808506157,14.856769316239573,0.0,0.0,0.85044855059357,17.78028571712378,sideways,-0.0005441649207794663
2025-01-02 02:00:00+00:00,plain_uniswap_v2_lp,3391.79,100327.79120316559,100309.53688111171,14.787109001605598,0.0,0.0,0.4740363367518292,18.254322053875608,sideways,-0.0010463626811301197
2025-01-02 03:00:00+00:00,plain_uniswap_v2_lp,3382.82,100411.31061795368,100392.73657923992,14.83861638798989,0.0,0.0,0.3197166598915466,18.574038713767155,sideways,-0.00021476834232569963
2025-01-02 04:00:00+00:00,plain_uniswap_v2_lp,3411.54,100738.23187878645,100718.43629178392,14.761432709536443,0.0,0.0,1.2215482887690474,19.7955870025362,sideways,0.0
2025-01-02 05:00:00+00:00,plain_uniswap_v2_lp,3406.15,100795.61400178031,100775.3073592205,14.79313996142573,0.0,0.0,0.5110555572759975,20.3066425598122,sideways,0.0
2025-01-02 06:00:00+00:00,plain_uniswap_v2_lp,3405.43,100714.23764100145,100692.94944611452,14.78417548534466,0.0,0.0,0.9815523271186996,21.2881948869309,sideways,-0.0008073402953566733
2025-01-02 07:00:00+00:00,plain_uniswap_v2_lp,3415.53,100893.54798931583,100871.76448514023,14.76663423906981,0.0,0.0,0.49530928867226026,21.78350417560316,sideways,0.0
2025-01-02 08:00:00+00:00,plain_uniswap_v2_lp,3432.81,101012.20535570142,100988.74769765085,14.70934128274662,0.0,0.0,1.674153874969256,23.457658050572416,sideways,0.0
2025-01-02 09:00:00+00:00,plain_uniswap_v2_lp,3464.04,101431.17080201222,101406.42354632278,14.637016828085528,0.0,0.0,1.289597638866542,24.74725568943896,sideways,0.0
2025-01-02 10:00:00+00:00,plain_uniswap_v2_lp,3464.41,101571.87513758052,101546.46055133532,14.655664391820732,0.0,0.0,0.6673305557578751,25.414586245196833,sideways,0.0
2025-01-02 11:00:00+00:00,plain_uniswap_v2_lp,3467.28,101561.09029103159,101535.06981792157,14.641890735377812,0.0,0.0,0.6058868648206044,26.020473110017438,sideways,-0.00010617945700341913
2025-01-02 12:00:00+00:00,plain_uniswap_v2_lp,3476.72,101699.5301666193,101673.0097196192,14.621972681092984,0.0,0.0,0.49997389009406207,26.5204470001115,sideways,0.0
2025-01-02 13:00:00+00:00,plain_uniswap_v2_lp,3462.5,101572.65052031889,101544.94275113616,14.663529639153236,0.0,0.0,1.1873221826128126,27.707769182724313,sideways,-0.001247593239541378
2025-01-02 14:00:00+00:00,plain_uniswap_v2_lp,3492.4,101857.91941106804,101827.46690663199,14.578437021336615,0.0,0.0,2.7447352533213287,30.452504436045643,sideways,0.0
2025-01-02 15:00:00+00:00,plain_uniswap_v2_lp,3460.18,101440.40949681596,101408.24029400261,14.65360765827249,0.0,0.0,1.7166983773076263,32.16920281335327,sideways,-0.004098944065086707
2025-01-02 16:00:00+00:00,plain_uniswap_v2_lp,3466.92,101761.37993763004,101727.29159746737,14.671133397578739,0.0,0.0,1.919137349323413,34.08834016267669,sideways,-0.0009477856409808583
2025-01-02 17:00:00+00:00,plain_uniswap_v2_lp,3447.37,101209.58781655181,101173.00174697884,14.673940097375514,0.0,0.0,2.4977294102846024,36.58606957296129,sideways,-0.00636505829163625
2025-01-02 18:00:00+00:00,plain_uniswap_v2_lp,3461.98,101394.20510716437,101356.7776187738,14.638556204653668,0.0,0.0,0.8414188175949784,37.42748839055627,sideways,-0.004552560140486106
2025-01-02 19:00:00+00:00,plain_uniswap_v2_lp,3459.99,101582.82851780031,101544.41473539789,14.674090782834329,0.0,0.0,0.9862940118596268,38.4137824024159,sideways,-0.002700731517571442
2025-01-02 20:00:00+00:00,plain_uniswap_v2_lp,3449.81,101507.1431390943,101467.05930480332,14.706180819349953,0.0,0.0,1.6700518885753917,40.08383429099129,sideways,-0.0034437800615002567
2025-01-02 21:00:00+00:00,plain_uniswap_v2_lp,3450.96,101403.27005445339,101362.51201660244,14.686132556825122,0.0,0.0,0.6742035599554232,40.758037850946714,sideways,-0.004463564141535481
2025-01-02 22:00:00+00:00,plain_uniswap_v2_lp,3437.32,101179.73162146819,101138.02282556881,14.71175549927979,0.0,0.0,0.9507580484392453,41.70879589938596,sideways,-0.006658174381737436
2025-01-02 23:00:00+00:00,plain_uniswap_v2_lp,3452.38,101372.51511191535,101330.1038089656,14.675398393132506,0.0,0.0,0.7025070503507432,42.41130294973671,sideways,-0.004765503771913426
2025-01-03 00:00:00+00:00,plain_uniswap_v2_lp,3446.09,101437.71442014206,101394.51729343424,14.711530646824986,0.0,0.0,0.7858237580835822,43.19712670782029,sideways,-0.00412540324164834
2025-01-03 01:00:00+00:00,plain_uniswap_v2_lp,3460.9,101538.36582029553,101494.09777169346,14.662963069099577,0.0,0.0,1.0709218942523766,44.26804860207267,sideways,-0.003137248361444467
2025-01-03 02:00:00+00:00,plain_uniswap_v2_lp,3454.87,101589.49100916999,101544.83796809246,14.695898538598046,0.0,0.0,0.3849924754519655,44.653041077524634,sideways,-0.002635321862552109
2025-01-03 03:00:00+00:00,plain_uniswap_v2_lp,3466.62,101578.49842668933,101533.18861316575,14.644407032378188,0.0,0.0,0.6567724460469765,45.30981352357161,sideways,-0.002743242606900842
2025-01-03 04:00:00+00:00,plain_uniswap_v2_lp,3455.18,101513.5006758227,101467.79633032669,14.683431301745017,0.0,0.0,0.39453197243203547,45.70434549600365,sideways,-0.0033813643282400996
2025-01-03 05:00:00+00:00,plain_uniswap_v2_lp,3453.04,101389.83685352175,101343.72760424108,14.674566122060718,0.0,0.0,0.4049037846662921,46.10924928066994,sideways,-0.004595445894170047
2025-01-03 06:00:00+00:00,plain_uniswap_v2_lp,3439.63,101234.35306054066,101187.81509757008,14.70911334904773,0.0,0.0,0.42871368989820013,46.537962970568145,sideways,-0.00612192310752846
2025-01-03 07:00:00+00:00,plain_uniswap_v2_lp,3430.22,101273.2931918364,101226.14241943254,14.755051049121127,0.0,0.0,0.6128094333059926,47.150772403874136,sideways,-0.005739624592882797
2025-01-03 08:00:00+00:00,plain_uniswap_v2_lp,3427.11,101001.94899634704,100954.33402358482,14.728785189793268,0.0,0.0,0.46420035834446877,47.614972762218606,sideways,-0.008403572541733961
2025-01-03 09:00:00+00:00,plain_uniswap_v2_lp,3440.9,101290.22232535954,101242.22165409404,14.71159023134849,0.0,0.0,0.3856985032813504,48.00067126549995,sideways,-0.005573421183064253
2025-01-03 10:00:00+00:00,plain_uniswap_v2_lp,3443.63,101406.46693153492,101358.074843616,14.7167487278854,0.0,0.0,0.391416653414834,48.39208791891479,sideways,-0.004432178490817118
2025-01-03 11:00:00+00:00,plain_uniswap_v2_lp,3463.31,101446.95758915781,101398.12146901152,14.638903457820916,0.0,0.0,0.4440322273870114,48.8361201463018,sideways,-0.004034657533615094
2025-01-03 12:00:00+00:00,plain_uniswap_v2_lp,3461.6,101621.89335266531,101572.37039543106,14.671303789494896,0.0,0.0,0.6868370879446438,49.52295723424645,sideways,-0.0023172087135433506
2025-01-03 13:00:00+00:00,plain_uniswap_v2_lp,3479.4,101937.6106000627,101887.30744200842,14.641505351786,0.0,0.0,0.7802008200351462,50.303158054281596,sideways,0.0
2025-01-03 14:00:00+00:00,plain_uniswap_v2_lp,3524.66,102476.2584267443,102424.8181464138,14.529744450019832,0.0,0.0,1.1371222762208306,51.440280330502425,sideways,0.0
2025-01-03 15:00:00+00:00,plain_uniswap_v2_lp,3562.0,103054.81069037855,103001.09535617454,14.458323323438313,0.0,0.0,2.275053873502395,53.71533420400482,sideways,0.0
2025-01-03 16:00:00+00:00,plain_uniswap_v2_lp,3581.45,103439.28086822176,103382.77336087631,14.433089022724918,0.0,0.0,2.7921731414470687,56.507507345451884,sideways,0.0
2025-01-03 17:00:00+00:00,plain_uniswap_v2_lp,3573.18,103298.6528331756,103239.97986773575,14.446512611698228,0.0,0.0,2.165458094406147,58.67296543985803,sideways,-0.0013595225514504428
2025-01-03 18:00:00+00:00,plain_uniswap_v2_lp,3603.22,103695.46657012515,103635.84613087618,14.38100450858901,0.0,0.0,0.9474738091179609,59.62043924897599,sideways,0.0
2025-01-03 19:00:00+00:00,plain_uniswap_v2_lp,3620.95,103805.89862212575,103745.53548967633,14.325734336248269,0.0,0.0,0.7426932004416293,60.36313244941762,sideways,0.0
2025-01-03 20:00:00+00:00,plain_uniswap_v2_lp,3599.82,103737.98621439144,103676.08339240005,14.400176035524005,0.0,0.0,1.53968954196881,61.90282199138643,sideways,-0.0006542249393893806
2025-01-03 21:00:00+00:00,plain_uniswap_v2_lp,3612.79,103647.55321373539,103585.0640554702,14.335882248272139,0.0,0.0,0.586336273799293,62.48915826518572,sideways,-0.001525398946419898
2025-01-03 22:00:00+00:00,plain_uniswap_v2_lp,3614.95,103812.1622010279,103748.91254864298,14.349978913766856,0.0,0.0,0.7604941197240507,63.24965238490977,uptrend,0.0
2025-01-03 23:00:00+00:00,plain_uniswap_v2_lp,3607.73,103715.07640354973,103651.27398935462,14.365165074625128,0.0,0.0,0.5527618101896018,63.802414195099374,sideways,-0.0009352063902702268
2025-01-04 00:00:00+00:00,plain_uniswap_v2_lp,3601.61,103674.40096016116,103609.92303586403,14.383834317966691,0.0,0.0,0.6755101020320272,64.4779242971314,sideways,-0.0013270240976193115
2025-01-04 01:00:00+00:00,plain_uniswap_v2_lp,3595.22,103598.74388010628,103533.07526899698,14.398712077285532,0.0,0.0,1.1906868121695775,65.66861110930097,sideways,-0.0020558123094318592
2025-01-04 02:00:00+00:00,plain_uniswap_v2_lp,3595.0,103554.1004370029,103488.03552987432,14.393329002764162,0.0,0.0,0.3962960192750333,66.064907128576,sideways,-0.0024858528957837356
2025-01-04 03:00:00+00:00,plain_uniswap_v2_lp,3596.13,103535.9760456762,103469.67759621439,14.386253777840954,0.0,0.0,0.2335423332418864,66.29844946181788,sideways,-0.0026604412189862314
2025-01-04 04:00:00+00:00,plain_uniswap_v2_lp,3590.1,103406.10221241968,103339.4077722488,14.392274278188463,0.0,0.0,0.3959907090642632,66.69444017088215,sideways,-0.003911487633037614
2025-01-04 05:00:00+00:00,plain_uniswap_v2_lp,3595.45,103419.77888300303,103352.78049771552,14.372718365950789,0.0,0.0,0.30394511662886253,66.99838528751101,sideways,-0.0037797432372618234
2025-01-04 06:00:00+00:00,plain_uniswap_v2_lp,3599.01,103534.18613335062,103466.72350301426,14.374331205389018,0.0,0.0,0.4642450488538774,67.4626303363649,sideways,-0.0026776830554687825
2025-01-04 07:00:00+00:00,plain_uniswap_v2_lp,3593.21,103643.83915575358,103575.90510933746,14.412726379662956,0.0,0.0,0.471416079758714,67.9340464161236,sideways,-0.0016214193183681225
2025-01-04 08:00:00+00:00,plain_uniswap_v2_lp,3584.0,103509.20352311723,103440.85402207624,14.430922715133404,0.0,0.0,0.41545462487368057,68.34950104099728,sideways,-0.002918335111101844
2025-01-04 09:00:00+00:00,plain_uniswap_v2_lp,3588.46,103532.95515164534,103464.33744410417,14.416258986320617,0.0,0.0,0.2682065001697656,68.61770754116705,sideways,-0.0026895408347423766
2025-01-04 10:00:00+00:00,plain_uniswap_v2_lp,3586.91,103448.31246476497,103379.19683139857,14.410620399089826,0.0,0.0,0.497925825234749,69.1156333664018,sideways,-0.0035048854445237643
2025-01-04 11:00:00+00:00,plain_uniswap_v2_lp,3601.29,103485.16554204913,103415.52039327942,14.358121727669728,0.0,0.0,0.5295154033081311,69.64514876970992,sideways,-0.0031498877592545105
2025-01-04 12:00:00+00:00,plain_uniswap_v2_lp,3634.44,104108.37101645926,104037.24159467319,14.312692133406136,0.0,0.0,1.484273016353507,71.12942178606343,sideways,0.0
2025-01-04 13:00:00+00:00,plain_uniswap_v2_lp,3643.69,104249.72270659168,104177.21400744567,14.29556493656783,0.0,0.0,1.3792773599512353,72.50869914601466,sideways,0.0
2025-01-04 14:00:00+00:00,plain_uniswap_v2_lp,3636.45,104094.03482237765,104020.95897625346,14.302542173858223,0.0,0.0,0.5671469781751027,73.07584612418977,sideways,-0.0014934129335979485
2025-01-04 15:00:00+00:00,plain_uniswap_v2_lp,3607.8,103626.58604430417,103551.9833455848,14.351125803202061,0.0,0.0,1.5268525951852319,74.602698719375,sideways,-0.005977345992960625
2025-01-04 16:00:00+00:00,plain_uniswap_v2_lp,3621.34,103825.96330600795,103750.62172069211,14.324893785269005,0.0,0.0,0.7388865964682656,75.34158531584326,sideways,-0.004064849186950714
2025-01-04 17:00:00+00:00,plain_uniswap_v2_lp,3633.24,103964.54838025887,103888.59286652858,14.296962610029695,0.0,0.0,0.6139284144560564,75.95551373029932,sideways,-0.0027354924207848574
2025-01-04 18:00:00+00:00,plain_uniswap_v2_lp,3626.42,104062.54668815447,103985.92767234889,14.337270320639762,0.0,0.0,0.6635020752824737,76.6190158055818,sideways,-0.0017954581899849442
2025-01-04 19:00:00+00:00,plain_uniswap_v2_lp,3630.67,103996.0679465437,103918.79374151229,14.311241966567092,0.0,0.0,0.6551892258260297,77.27420503140783,sideways,-0.0024331456570094723
2025-01-04 20:00:00+00:00,plain_uniswap_v2_lp,3660.2,104475.71532535393,104397.62011684674,14.261190661281725,0.0,0.0,0.8210034757886038,78.09520850719643,sideways,0.0
2025-01-04 21:00:00+00:00,plain_uniswap_v2_lp,3657.73,104528.73154544277,104450.09922997712,14.277994716665408,0.0,0.0,0.5371069584559084,78.63231546565234,sideways,0.0
2025-01-04 22:00:00+00:00,plain_uniswap_v2_lp,3659.8,104477.62451478542,104398.16791613681,14.262824186586261,0.0,0.0,0.8242831829644262,79.45659864861676,sideways,-0.0004889280669700957
2025-01-04 23:00:00+00:00,plain_uniswap_v2_lp,3656.14,104448.61253634044,104368.14685519169,14.27299650111753,0.0,0.0,1.009082500140629,80.4656811487574,sideways,-0.0007664783444492063
2025-01-05 00:00:00+00:00,plain_uniswap_v2_lp,3649.44,104495.11492767099,104413.48076487241,14.305411345969848,0.0,0.0,1.1684816498257833,81.63416279858318,sideways,-0.0003216017000757798
2025-01-05 01:00:00+00:00,plain_uniswap_v2_lp,3636.22,104207.5585745696,104125.07407091321,14.317763236398404,0.0,0.0,0.8503408578159244,82.4845036563991,sideways,-0.003072580773962108
2025-01-05 02:00:00+00:00,plain_uniswap_v2_lp,3641.18,104343.24599949224,104259.87097222573,14.316769697217074,0.0,0.0,0.890523610100138,83.37502726649923,sideways,-0.0017744934163856918
2025-01-05 03:00:00+00:00,plain_uniswap_v2_lp,3636.37,104221.56976165052,104137.8317364728,14.3189268056431,0.0,0.0,0.3629979112287812,83.738025177728,sideways,-0.00293853928246246
2025-01-05 04:00:00+00:00,plain_uniswap_v2_lp,3643.45,104273.31824112925,104189.03848275734,14.298129311882604,0.0,0.0,0.5417331941773091,84.27975837190532,sideways,-0.0024434746364685456
2025-01-05 05:00:00+00:00,plain_uniswap_v2_lp,3631.28,104218.93811116127,104134.04784572285,14.338476769310386,0.0,0.0,0.6105070665242599,84.89026543842958,sideways,-0.0029637156186748115
2025-01-05 06:00:00+00:00,plain_uniswap_v2_lp,3638.14,104307.81998740484,104222.15172799732,14.323548809006432,0.0,0.0,0.7779939690905995,85.66825940752018,sideways,-0.0021134051353325356
2025-01-05 07:00:00+00:00,plain_uniswap_v2_lp,3630.92,104167.98625284017,104079.13548913371,14.332336637702525,0.0,0.0,3.1825042989450316,88.85076370646522,sideways,-0.003451159191057207
2025-01-05 08:00:00+00:00,plain_uniswap_v2_lp,3619.57,103974.84187459885,103884.79781069889,14.350433588893,0.0,0.0,1.1933001934908904,90.0440638999561,sideways,-0.005298922723491861
2025-01-05 09:00:00+00:00,plain_uniswap_v2_lp,3607.86,103854.45778894603,103763.95350434285,14.380263300729913,0.0,0.0,0.4602207032363845,90.50428460319249,sideways,-0.006450606895613276
2025-01-05 10:00:00+00:00,plain_uniswap_v2_lp,3614.22,103802.13054499163,103711.19230841832,14.347659011960856,0.0,0.0,0.4339519701168418,90.93823657330933,sideways,-0.006951208435312051
2025-01-05 11:00:00+00:00,plain_uniswap_v2_lp,3612.49,103973.31519493023,103881.68415150208,14.378127572879382,0.0,0.0,0.6928068548334055,91.63104342814273,sideways,-0.005313528082669605
2025-01-05 12:00:00+00:00,plain_uniswap_v2_lp,3613.44,103809.18420853332,103715.40466559448,14.351338982464698,0.0,0.0,2.148499510692179,93.77954293883491,sideways,-0.006883727815989449
2025-01-05 13:00:00+00:00,plain_uniswap_v2_lp,3613.77,103934.29193576695,103838.78652737565,14.367099528660601,0.0,0.0,1.7258654524703656,95.50540839130527,sideways,-0.005686853756733834
2025-01-05 14:00:00+00:00,plain_uniswap_v2_lp,3621.75,103867.99835347159,103771.02339528462,14.326088685757522,0.0,0.0,1.469549795666083,96.97495818697135,sideways,-0.006321067731353325
2025-01-05 15:00:00+00:00,plain_uniswap_v2_lp,3628.74,104166.16723404589,104068.0191703988,14.339415219938436,0.0,0.0,1.1731054601304651,98.14806364710182,sideways,-0.0034685612848871505
2025-01-05 16:00:00+00:00,plain_uniswap_v2_lp,3627.05,104002.84202446704,103903.58443326711,14.323428741438235,0.0,0.0,1.1095275528339708,99.25759119993579,sideways,-0.005031052354702137
2025-01-05 17:00:00+00:00,plain_uniswap_v2_lp,3627.35,104100.24658363646,103999.9246291651,14.335523816169532,0.0,0.0,1.0643632714178302,100.32195447135362,sideways,-0.004099207514252079
2025-01-05 18:00:00+00:00,plain_uniswap_v2_lp,3629.69,104013.733244802,103912.40131707837,14.314225363196082,0.0,0.0,1.0099732522832605,101.33192772363688,sideways,-0.004926858797830946
2025-01-05 19:00:00+00:00,plain_uniswap_v2_lp,3636.94,104130.04175771134,104027.78732696311,14.301553961154584,0.0,0.0,0.9225030245874927,102.25443074822438,sideways,-0.0038141646017976205
2025-01-05 20:00:00+00:00,plain_uniswap_v2_lp,3635.28,104260.80667332528,104157.63611865666,14.325944097656393,0.0,0.0,0.9161239203869884,103.17055466861137,sideways,-0.002563169648729713
2025-01-05 21:00:00+00:00,plain_uniswap_v2_lp,3645.05,104370.47706151946,104266.04771905112,14.302416663564438,0.0,0.0,1.2587877997272745,104.42934246833865,sideways,-0.0015139807169143316
2025-01-05 22:00:00+00:00,plain_uniswap_v2_lp,3644.93,104378.62127549924,104273.11848229537,14.30385747905932,0.0,0.0,1.0734507355477318,105.50279320388638,sideways,-0.0014360670767182837
2025-01-05 23:00:00+00:00,plain_uniswap_v2_lp,3635.48,104078.90991857475,103972.06458060905,14.299633690820613,0.0,0.0,1.3425447618100796,106.84533796569646,sideways,-0.004303330005228978
2025-01-06 00:00:00+00:00,plain_uniswap_v2_lp,3621.21,104208.37886436882,104098.8609706897,14.373491315152904,0.0,0.0,2.6725557134281197,109.51789367912458,sideways,-0.003064733268428599
2025-01-06 01:00:00+00:00,plain_uniswap_v2_lp,3647.61,104249.0286837732,104137.22492611747,14.27472028617608,0.0,0.0,2.285863976594279,111.80375765571887,sideways,-0.002675846702951512
2025-01-06 02:00:00+00:00,plain_uniswap_v2_lp,3657.72,104601.46231193666,104486.44201625176,14.283001708202345,0.0,0.0,3.216538029179105,115.02029568489797,sideways,0.0
2025-01-06 03:00:00+00:00,plain_uniswap_v2_lp,3663.84,104752.62436392397,104636.2879885115,14.279592993759483,0.0,0.0,1.3160797275687888,116.33637541246677,sideways,0.0
2025-01-06 04:00:00+00:00,plain_uniswap_v2_lp,3671.42,104624.3775338535,104506.85659483934,14.232484514825236,0.0,0.0,1.184563601697016,117.52093901416379,sideways,-0.0012242827408783796
2025-01-06 05:00:00+00:00,plain_uniswap_v2_lp,3679.92,104949.00681518602,104830.38878186305,14.243568988165917,0.0,0.0,1.0970943088144534,118.61803332297823,sideways,0.0
2025-01-06 06:00:00+00:00,plain_uniswap_v2_lp,3665.76,104794.20545579531,104674.2465805395,14.277291282099688,0.0,0.0,1.340841932826462,119.9588752558047,sideways,-0.0014750150009834595
2025-01-06 07:00:00+00:00,plain_uniswap_v2_lp,3649.03,104455.43821853396,104333.1646391089,14.29601354868402,0.0,0.0,2.314704169257893,122.2735794250626,sideways,-0.004702937280018471
2025-01-06 08:00:00+00:00,plain_uniswap_v2_lp,3639.56,104224.29299508035,104101.21591444574,14.30134630483434,0.0,0.0,0.8035012095535681,123.07708063461617,sideways,-0.006905389980315646
2025-01-06 09:00:00+00:00,plain_uniswap_v2_lp,3643.59,104472.05315045014,104348.63393665977,14.319480778114409,0.0,0.0,0.3421331557641141,123.41921379038028,sideways,-0.004544622947940669
2025-01-06 10:00:00+00:00,plain_uniswap_v2_lp,3636.56,104385.04441750732,104261.19894523837,14.335140757369379,0.0,0.0,0.42625847856566884,123.84547226894595,sideways,-0.005373680178525464
2025-01-06 11:00:00+00:00,plain_uniswap_v2_lp,3653.5,104435.35643112111,104310.8564641247,14.275469613264638,0.0,0.0,0.6544947274579106,124.49996699640387,sideways,-0.0048942853262960995
2025-01-06 12:00:00+00:00,plain_uniswap_v2_lp,3641.59,104486.34264948824,104361.10199260035,14.32905708668471,0.0,0.0,0.7406898914906832,125.24065688789456,sideways,-0.004408466356547014
2025-01-06 13:00:00+00:00,plain_uniswap_v2_lp,3649.72,104284.84171750462,104158.49152136526,14.269381147233933,0.0,0.0,1.1095392514757032,126.35019613937027,sideways,-0.00632845529306425
2025-01-06 14:00:00+00:00,plain_uniswap_v2_lp,3685.3,104916.05534023486,104786.50178830641,14.216821125594445,0.0,0.0,3.2033557890719586,129.55355192844223,sideways,-0.00031397605323879585
2025-01-06 15:00:00+00:00,plain_uniswap_v2_lp,3714.6,105245.92692184444,105115.03163670372,14.148903197747229,0.0,0.0,1.341733212283723,130.89528514072595,sideways,0.0
2025-01-06 16:00:00+00:00,plain_uniswap_v2_lp,3711.05,105256.32216426519,105123.70955935962,14.163607275482628,0.0,0.0,1.7173197648517684,132.6126049055777,sideways,0.0
2025-01-06 17:00:00+00:00,plain_uniswap_v2_lp,3674.61,104615.10079112908,104481.00826705372,14.216611867253086,0.0,0.0,1.4799191697812846,134.092524075359,sideways,-0.006091998655771036
2025-01-06 18:00:00+00:00,plain_uniswap_v2_lp,3683.22,104878.64015185434,104743.32753926159,14.21898875701989,0.0,0.0,1.2200885173965959,135.31261259275558,sideways,-0.003588212134387758
2025-01-06 19:00:00+00:00,plain_uniswap_v2_lp,3688.57,105093.75961098587,104957.48479559284,14.22739500613962,0.0,0.0,0.962202800277873,136.27481539303346,sideways,-0.0015444445515170324
2025-01-06 20:00:00+00:00,plain_uniswap_v2_lp,3685.64,104976.48770241423,104839.05572303927,14.22263917841125,0.0,0.0,1.157163981922887,137.43197937495634,sideways,-0.002658600035580272
